Fatality Data ,Unnamed: 1,(Data current to December 2024),Unnamed: 3,Unnamed: 4,Unnamed: 11
Crash ID,State,Month,Year,Dayweek,Road User
20241115,NSW,12,2024,Friday,Driver
20241125,NSW,12,2024,Friday,Driver
20246013,Tas,12,2024,Friday,Driver
20241002,NSW,12,2024,Friday,Driver
20242261,Vic,12,2024,Friday,Passenger
20243185,Qld,12,2024,Friday,Passenger
20244016,SA,12,2024,Friday,Motorcycle rider
20245001,WA,12,2024,Friday,Driver
20243168,Qld,12,2024,Friday,Passenger
20246003,Tas,12,2024,Friday,Motorcycle rider
20246001,Tas,12,2024,Friday,Driver
20244081,SA,12,2024,Friday,Driver
20241087,NSW,12,2024,Friday,Pedestrian
20241054,NSW,12,2024,Friday,Driver
20244042,SA,12,2024,Monday,Driver
20242183,Vic,12,2024,Monday,Driver
20242171,Vic,12,2024,Monday,Driver
20243246,Qld,12,2024,Monday,Pedestrian
20248007,ACT,12,2024,Monday,Driver
20241101,NSW,12,2024,Monday,Driver
20241216,NSW,12,2024,Monday,Pedestrian
20241300,NSW,12,2024,Monday,Driver
20243007,Qld,12,2024,Monday,Driver
20241278,NSW,12,2024,Monday,Driver
20245005,WA,12,2024,Monday,Driver
20241149,NSW,12,2024,Monday,Pedestrian
20247029,NT,12,2024,Monday,Pedestrian
20242156,Vic,12,2024,Monday,Motorcycle rider
20245143,WA,12,2024,Monday,Pedestrian
20245039,WA,12,2024,Monday,Driver
20245039,WA,12,2024,Monday,Driver
20242087,Vic,12,2024,Saturday,Driver
20241068,NSW,12,2024,Saturday,Driver
20243273,Qld,12,2024,Saturday,Driver
20242141,Vic,12,2024,Saturday,Driver
20245045,WA,12,2024,Saturday,Passenger
20245093,WA,12,2024,Saturday,Driver
20244020,SA,12,2024,Saturday,Motorcycle rider
20244055,SA,12,2024,Saturday,Driver
20244055,SA,12,2024,Saturday,Passenger
20242095,Vic,12,2024,Saturday,Driver
20245100,WA,12,2024,Saturday,Driver
20241094,NSW,12,2024,Saturday,Motorcycle rider
20243160,Qld,12,2024,Saturday,Passenger
20243160,Qld,12,2024,Saturday,Driver
20243209,Qld,12,2024,Saturday,Motorcycle rider
20244001,SA,12,2024,Saturday,Motorcycle rider
20243243,Qld,12,2024,Saturday,Motorcycle rider
20245119,WA,12,2024,Saturday,Motorcycle rider
20246016,Tas,12,2024,Saturday,Passenger
20241119,NSW,12,2024,Saturday,Pedal cyclist
20241119,NSW,12,2024,Saturday,Driver
20245133,WA,12,2024,Saturday,Motorcycle rider
20245069,WA,12,2024,Saturday,Motorcycle rider
20241169,NSW,12,2024,Saturday,Driver
20245161,WA,12,2024,Saturday,Motorcycle rider
20241291,NSW,12,2024,Sunday,Driver
20243036,Qld,12,2024,Sunday,Motorcycle rider
20244026,SA,12,2024,Sunday,Pedestrian
20241077,NSW,12,2024,Sunday,Pedestrian
20241028,NSW,12,2024,Sunday,Driver
20241022,NSW,12,2024,Sunday,Driver
20243015,Qld,12,2024,Sunday,Motorcycle rider
20245068,WA,12,2024,Sunday,Pedestrian
20242229,Vic,12,2024,Sunday,Motorcycle rider
20244023,SA,12,2024,Sunday,Driver
20241098,NSW,12,2024,Sunday,Motorcycle rider
20243114,Qld,12,2024,Sunday,Driver
20243114,Qld,12,2024,Sunday,Passenger
20245092,WA,12,2024,Sunday,Motorcycle rider
20241040,NSW,12,2024,Sunday,Motorcycle rider
20242188,Vic,12,2024,Sunday,Driver
20241174,NSW,12,2024,Sunday,Driver
20241088,NSW,12,2024,Sunday,Driver
20245031,WA,12,2024,Sunday,Passenger
20242136,Vic,12,2024,Sunday,Driver
20241255,NSW,12,2024,Sunday,Driver
20242227,Vic,12,2024,Sunday,Pedestrian
20241053,NSW,12,2024,Sunday,Driver
20241053,NSW,12,2024,Sunday,Passenger
20243046,Qld,12,2024,Sunday,Driver
20243046,Qld,12,2024,Sunday,Passenger
20245107,WA,12,2024,Sunday,Motorcycle rider
20241080,NSW,12,2024,Thursday,Driver
20242006,Vic,12,2024,Thursday,Motorcycle rider
20245130,WA,12,2024,Thursday,Driver
20243044,Qld,12,2024,Thursday,Passenger
20246009,Tas,12,2024,Thursday,Motorcycle rider
20241274,NSW,12,2024,Thursday,Passenger
20242073,Vic,12,2024,Thursday,Motorcycle rider
20241240,NSW,12,2024,Thursday,Pedestrian
20242035,Vic,12,2024,Thursday,Pedestrian
20243176,Qld,12,2024,Tuesday,Passenger
20245006,WA,12,2024,Tuesday,Pedestrian
20241181,NSW,12,2024,Tuesday,Pedestrian
20243110,Qld,12,2024,Tuesday,Driver
20242037,Vic,12,2024,Tuesday,Driver
20244044,SA,12,2024,Tuesday,Motorcycle rider
20243090,Qld,12,2024,Tuesday,Driver
20243147,Qld,12,2024,Tuesday,Driver
20245083,WA,12,2024,Tuesday,Driver
20244019,SA,12,2024,Tuesday,Motorcycle rider
20241194,NSW,12,2024,Tuesday,Driver
20241139,NSW,12,2024,Tuesday,Motorcycle rider
20241197,NSW,12,2024,Tuesday,Driver
20243220,Qld,12,2024,Wednesday,Pedestrian
20243267,Qld,12,2024,Wednesday,Driver
20241057,NSW,12,2024,Wednesday,Passenger
20245164,WA,12,2024,Wednesday,Driver
20243174,Qld,12,2024,Wednesday,Driver
20242148,Vic,12,2024,Wednesday,Driver
20241166,NSW,12,2024,Wednesday,Driver
20247011,NT,12,2024,Wednesday,Driver
20243213,Qld,11,2024,Friday,Driver
20241096,NSW,11,2024,Friday,Driver
20242089,Vic,11,2024,Friday,Driver
20245012,WA,11,2024,Friday,Motorcycle rider
20245070,WA,11,2024,Friday,Driver
20243073,Qld,11,2024,Friday,Motorcycle rider
20242264,Vic,11,2024,Friday,Driver
20241027,NSW,11,2024,Friday,Driver
20242018,Vic,11,2024,Friday,Motorcycle rider
20241163,NSW,11,2024,Friday,Motorcycle rider
20243143,Qld,11,2024,Friday,Driver
20241222,NSW,11,2024,Friday,Motorcycle rider
20241218,NSW,11,2024,Friday,Driver
20243249,Qld,11,2024,Friday,Motorcycle rider
20243098,Qld,11,2024,Friday,Passenger
20242193,Vic,11,2024,Friday,Other/-9
20241306,NSW,11,2024,Friday,Driver
20247002,NT,11,2024,Monday,Driver
20243037,Qld,11,2024,Monday,Passenger
20244083,SA,11,2024,Monday,Driver
20245145,WA,11,2024,Monday,Driver
20241196,NSW,11,2024,Monday,Motorcycle rider
20244028,SA,11,2024,Monday,Passenger
20244028,SA,11,2024,Monday,Passenger
20243038,Qld,11,2024,Monday,Driver
20242023,Vic,11,2024,Monday,Pedestrian
20242230,Vic,11,2024,Monday,Driver
20242127,Vic,11,2024,Monday,Pedal cyclist
20242120,Vic,11,2024,Monday,Motorcycle rider
20241106,NSW,11,2024,Monday,Passenger
20241230,NSW,11,2024,Monday,Pedestrian
20241055,NSW,11,2024,Monday,Driver
20241267,NSW,11,2024,Monday,Motorcycle rider
20242260,Vic,11,2024,Monday,Driver
20242158,Vic,11,2024,Saturday,Driver
20242057,Vic,11,2024,Saturday,Driver
20242163,Vic,11,2024,Saturday,Passenger
20245098,WA,11,2024,Saturday,Driver
20243153,Qld,11,2024,Saturday,Driver
20242161,Vic,11,2024,Saturday,Pedestrian
20241236,NSW,11,2024,Saturday,Motorcycle rider
20243172,Qld,11,2024,Saturday,Pedal cyclist
20245162,WA,11,2024,Saturday,Motorcycle rider
20242213,Vic,11,2024,Saturday,Driver
20242005,Vic,11,2024,Saturday,Pedestrian
20241188,NSW,11,2024,Saturday,Motorcycle rider
20245056,WA,11,2024,Saturday,Pedestrian
20245008,WA,11,2024,Saturday,Driver
20242114,Vic,11,2024,Saturday,Driver
20242114,Vic,11,2024,Saturday,Driver
20243191,Qld,11,2024,Saturday,Driver
20243191,Qld,11,2024,Saturday,Driver
20241256,NSW,11,2024,Saturday,Driver
20241256,NSW,11,2024,Saturday,Passenger
20247006,NT,11,2024,Saturday,Passenger
20242207,Vic,11,2024,Saturday,Driver
20242019,Vic,11,2024,Saturday,Driver
20243008,Qld,11,2024,Saturday,Passenger
20243001,Qld,11,2024,Saturday,Pedestrian
20243041,Qld,11,2024,Saturday,Driver
20244021,SA,11,2024,Saturday,Pedestrian
20243113,Qld,11,2024,Saturday,Driver
20242050,Vic,11,2024,Saturday,Driver
20242004,Vic,11,2024,Saturday,Passenger
20241107,NSW,11,2024,Saturday,Driver
20243022,Qld,11,2024,Sunday,Driver
20248002,ACT,11,2024,Sunday,Driver
20242088,Vic,11,2024,Sunday,Driver
20241173,NSW,11,2024,Sunday,Passenger
20241173,NSW,11,2024,Sunday,Driver
20241004,NSW,11,2024,Sunday,Driver
20246004,Tas,11,2024,Sunday,Driver
20241201,NSW,11,2024,Sunday,Pedestrian
20242124,Vic,11,2024,Sunday,Motorcycle rider
20241029,NSW,11,2024,Sunday,Motorcycle rider
20243005,Qld,11,2024,Sunday,Motorcycle rider
20241261,NSW,11,2024,Sunday,Motorcycle rider
20244024,SA,11,2024,Sunday,Pedal cyclist
20245004,WA,11,2024,Sunday,Driver
20245134,WA,11,2024,Sunday,Driver
20241215,NSW,11,2024,Sunday,Passenger
20243186,Qld,11,2024,Sunday,Driver
20248006,ACT,11,2024,Sunday,Pedal cyclist
20243208,Qld,11,2024,Sunday,Pedestrian
20241134,NSW,11,2024,Thursday,Pedestrian
20243040,Qld,11,2024,Thursday,Driver
20243040,Qld,11,2024,Thursday,Passenger
20241263,NSW,11,2024,Thursday,Driver
20241302,NSW,11,2024,Thursday,Pedestrian
20241147,NSW,11,2024,Thursday,Driver
20243248,Qld,11,2024,Thursday,Driver
20243096,Qld,11,2024,Thursday,Pedestrian
20241150,NSW,11,2024,Thursday,Driver
20241247,NSW,11,2024,Thursday,Driver
20242051,Vic,11,2024,Thursday,Passenger
20242174,Vic,11,2024,Thursday,Driver
20241234,NSW,11,2024,Thursday,Passenger
20242110,Vic,11,2024,Thursday,Driver
20242052,Vic,11,2024,Thursday,Motorcycle rider
20243247,Qld,11,2024,Tuesday,Driver
20243144,Qld,11,2024,Tuesday,Driver
20242013,Vic,11,2024,Tuesday,Driver
20242008,Vic,11,2024,Tuesday,Driver
20241235,NSW,11,2024,Tuesday,Driver
20243087,Qld,11,2024,Tuesday,Driver
20243087,Qld,11,2024,Tuesday,Passenger
20244061,SA,11,2024,Tuesday,Pedal cyclist
20241009,NSW,11,2024,Tuesday,Driver
20241072,NSW,11,2024,Tuesday,Pedestrian
20243129,Qld,11,2024,Tuesday,Driver
20242219,Vic,11,2024,Tuesday,Driver
20241219,NSW,11,2024,Tuesday,Driver
20244010,SA,11,2024,Tuesday,Driver
20244040,SA,11,2024,Tuesday,Motorcycle rider
20243171,Qld,11,2024,Tuesday,Driver
20242075,Vic,11,2024,Tuesday,Driver
20243079,Qld,11,2024,Tuesday,Driver
20245103,WA,11,2024,Tuesday,Driver
20242068,Vic,11,2024,Tuesday,Driver
20241045,NSW,11,2024,Tuesday,Driver
20243017,Qld,11,2024,Tuesday,Passenger
20243017,Qld,11,2024,Tuesday,Passenger
20242128,Vic,11,2024,Tuesday,Driver
20247024,NT,11,2024,Wednesday,Pedestrian
20247024,NT,11,2024,Wednesday,Pedestrian
20241160,NSW,11,2024,Wednesday,Motorcycle rider
20241081,NSW,11,2024,Wednesday,Driver
20242103,Vic,11,2024,Wednesday,Other/-9
20241135,NSW,11,2024,Wednesday,Driver
20241209,NSW,11,2024,Wednesday,Passenger
20245051,WA,11,2024,Wednesday,Driver
20242140,Vic,10,2024,Friday,Pedestrian
20242140,Vic,10,2024,Friday,Pedestrian
20242142,Vic,10,2024,Friday,Driver
20243107,Qld,10,2024,Friday,Motorcycle rider
20243020,Qld,10,2024,Friday,Pedestrian
20241151,NSW,10,2024,Friday,Motorcycle rider
20243158,Qld,10,2024,Friday,Driver
20241286,NSW,10,2024,Friday,Passenger
20243102,Qld,10,2024,Friday,Motorcycle rider
20241303,NSW,10,2024,Friday,Motorcycle rider
20246029,Tas,10,2024,Friday,Driver
20248005,ACT,10,2024,Friday,Motorcycle rider
20243035,Qld,10,2024,Friday,Unknown
20244018,SA,10,2024,Friday,Pedestrian
20241060,NSW,10,2024,Friday,Driver
20241060,NSW,10,2024,Friday,Passenger
20242022,Vic,10,2024,Friday,Driver
20241037,NSW,10,2024,Friday,Driver
20241257,NSW,10,2024,Friday,Driver
20241128,NSW,10,2024,Monday,Driver
20243089,Qld,10,2024,Monday,Driver
20242181,Vic,10,2024,Monday,Driver
20243082,Qld,10,2024,Monday,Motorcycle rider
20245080,WA,10,2024,Monday,Driver
20243150,Qld,10,2024,Monday,Driver
20245041,WA,10,2024,Monday,Driver
20242152,Vic,10,2024,Monday,Other/-9
20247010,NT,10,2024,Monday,Driver
20245088,WA,10,2024,Monday,Driver
20243170,Qld,10,2024,Monday,Pedestrian
20243239,Qld,10,2024,Monday,Driver
20242040,Vic,10,2024,Saturday,Driver
20243084,Qld,10,2024,Saturday,Motorcycle rider
20241030,NSW,10,2024,Saturday,Driver
20245016,WA,10,2024,Saturday,Passenger
20245016,WA,10,2024,Saturday,Passenger
20245016,WA,10,2024,Saturday,Passenger
20243127,Qld,10,2024,Saturday,Motorcycle rider
20243003,Qld,10,2024,Saturday,Passenger
20243266,Qld,10,2024,Saturday,Driver
20241042,NSW,10,2024,Saturday,Passenger
20243121,Qld,10,2024,Saturday,Motorcycle rider
20245124,WA,10,2024,Saturday,Driver
20245043,WA,10,2024,Saturday,Driver
20245043,WA,10,2024,Saturday,Passenger
20245044,WA,10,2024,Saturday,Driver
20241175,NSW,10,2024,Saturday,Driver
20245061,WA,10,2024,Sunday,Driver
20243072,Qld,10,2024,Sunday,Motorcycle rider
20242232,Vic,10,2024,Sunday,Pedestrian
20244057,SA,10,2024,Sunday,Driver
20242173,Vic,10,2024,Sunday,Motorcycle rider
20241091,NSW,10,2024,Sunday,Passenger
20243201,Qld,10,2024,Sunday,Driver
20242135,Vic,10,2024,Sunday,Driver
20243225,Qld,10,2024,Sunday,Motorcycle rider
20245116,WA,10,2024,Sunday,Pedestrian
20241167,NSW,10,2024,Sunday,Motorcycle rider
20244060,SA,10,2024,Sunday,Motorcycle rider
20241268,NSW,10,2024,Sunday,Motorcycle rider
20244013,SA,10,2024,Sunday,Motorcycle rider
20245002,WA,10,2024,Sunday,Motorcycle rider
20243235,Qld,10,2024,Sunday,Passenger
20243235,Qld,10,2024,Sunday,Passenger
20244059,SA,10,2024,Sunday,Passenger
20244059,SA,10,2024,Sunday,Passenger
20245015,WA,10,2024,Sunday,Driver
20241266,NSW,10,2024,Sunday,Motorcycle rider
20243131,Qld,10,2024,Sunday,Driver
20245111,WA,10,2024,Sunday,Pedestrian
20242080,Vic,10,2024,Sunday,Driver
20245160,WA,10,2024,Thursday,Driver
20241287,NSW,10,2024,Thursday,Driver
20241152,NSW,10,2024,Thursday,Driver
20243161,Qld,10,2024,Thursday,Driver
20242042,Vic,10,2024,Thursday,Pedestrian
20243210,Qld,10,2024,Thursday,Motorcycle rider
20244025,SA,10,2024,Thursday,Motorcycle rider
20243088,Qld,10,2024,Thursday,Pedestrian
20241211,NSW,10,2024,Thursday,Driver
20241211,NSW,10,2024,Thursday,Driver
20242007,Vic,10,2024,Thursday,Driver
20247050,NT,10,2024,Thursday,Motorcycle rider
20245037,WA,10,2024,Thursday,Driver
20241204,NSW,10,2024,Thursday,Driver
20244062,SA,10,2024,Thursday,Motorcycle rider
20241137,NSW,10,2024,Thursday,Motorcycle rider
20243117,Qld,10,2024,Thursday,Motorcycle rider
20242081,Vic,10,2024,Thursday,Motorcycle rider
20242015,Vic,10,2024,Thursday,Motorcycle rider
20243206,Qld,10,2024,Thursday,Motorcycle rider
20242034,Vic,10,2024,Thursday,Motorcycle rider
20248003,ACT,10,2024,Thursday,Motorcycle rider
20244032,SA,10,2024,Tuesday,Driver
20241153,NSW,10,2024,Tuesday,Driver
20242138,Vic,10,2024,Tuesday,Driver
20243198,Qld,10,2024,Tuesday,Driver
20243190,Qld,10,2024,Tuesday,Unknown
20242107,Vic,10,2024,Tuesday,Pedestrian
20243080,Qld,10,2024,Tuesday,Pedestrian
20242204,Vic,10,2024,Tuesday,Motorcycle rider
20242139,Vic,10,2024,Tuesday,Driver
20245086,WA,10,2024,Tuesday,Motorcycle rider
20247026,NT,10,2024,Wednesday,Driver
20245063,WA,10,2024,Wednesday,Passenger
20241103,NSW,10,2024,Wednesday,Driver
20247025,NT,10,2024,Wednesday,Pedestrian
20242129,Vic,10,2024,Wednesday,Driver
20244027,SA,10,2024,Wednesday,Driver
20243006,Qld,10,2024,Wednesday,Pedestrian
20243108,Qld,10,2024,Wednesday,Motorcycle rider
20243212,Qld,10,2024,Wednesday,Pedal cyclist
20241237,NSW,10,2024,Wednesday,Motorcycle rider
20241052,NSW,10,2024,Wednesday,Pedestrian
20241308,NSW,10,2024,Wednesday,Driver
20246027,Tas,9,2024,Friday,Pedestrian
20244072,SA,9,2024,Friday,Pedestrian
20245125,WA,9,2024,Friday,Driver
20241195,NSW,9,2024,Friday,Driver
20244043,SA,9,2024,Friday,Driver
20241102,NSW,9,2024,Friday,Driver
20243194,Qld,9,2024,Friday,Motorcycle rider
20245148,WA,9,2024,Friday,Driver
20246017,Tas,9,2024,Friday,Passenger
20246017,Tas,9,2024,Friday,Passenger
20243070,Qld,9,2024,Friday,Motorcycle rider
20243165,Qld,9,2024,Friday,Motorcycle rider
20241063,NSW,9,2024,Friday,Driver
20241132,NSW,9,2024,Friday,Motorcycle rider
20241292,NSW,9,2024,Friday,Driver
20245141,WA,9,2024,Friday,Driver
20241189,NSW,9,2024,Friday,Driver
20241233,NSW,9,2024,Friday,Passenger
20241233,NSW,9,2024,Friday,Passenger
20241233,NSW,9,2024,Friday,Passenger
20241233,NSW,9,2024,Friday,Driver
20242115,Vic,9,2024,Monday,Driver
20242167,Vic,9,2024,Monday,Driver
20241016,NSW,9,2024,Monday,Driver
20243234,Qld,9,2024,Monday,Driver
20246025,Tas,9,2024,Monday,Driver
20241220,NSW,9,2024,Monday,Driver
20243002,Qld,9,2024,Monday,Unknown
20241034,NSW,9,2024,Monday,Motorcycle rider
20242012,Vic,9,2024,Monday,Pedestrian
20243009,Qld,9,2024,Saturday,Driver
20243009,Qld,9,2024,Saturday,Motorcycle rider
20245018,WA,9,2024,Saturday,Driver
20241269,NSW,9,2024,Saturday,Driver
20242093,Vic,9,2024,Saturday,Driver
20242176,Vic,9,2024,Saturday,Motorcycle rider
20242255,Vic,9,2024,Saturday,Motorcycle rider
20241066,NSW,9,2024,Saturday,Driver
20242175,Vic,9,2024,Saturday,Motorcycle rider
20243207,Qld,9,2024,Saturday,Pedestrian
20242029,Vic,9,2024,Saturday,Pedestrian
20241246,NSW,9,2024,Saturday,Driver
20242046,Vic,9,2024,Saturday,Driver
20241078,NSW,9,2024,Saturday,Driver
20245065,WA,9,2024,Saturday,Driver
20243064,Qld,9,2024,Sunday,Pedestrian
20241013,NSW,9,2024,Sunday,Passenger
20241013,NSW,9,2024,Sunday,Passenger
20246019,Tas,9,2024,Sunday,Driver
20247019,NT,9,2024,Sunday,Driver
20247039,NT,9,2024,Sunday,Driver
20242257,Vic,9,2024,Sunday,Passenger
20241138,NSW,9,2024,Sunday,Motorcycle rider
20245013,WA,9,2024,Sunday,Driver
20247045,NT,9,2024,Sunday,Pedestrian
20244014,SA,9,2024,Sunday,Driver
20244069,SA,9,2024,Sunday,Passenger
20242053,Vic,9,2024,Sunday,Driver
20243111,Qld,9,2024,Sunday,Driver
20247028,NT,9,2024,Sunday,Driver
20243067,Qld,9,2024,Sunday,Driver
20242186,Vic,9,2024,Sunday,Driver
20242250,Vic,9,2024,Sunday,Motorcycle rider
20245078,WA,9,2024,Sunday,Pedal cyclist
20243167,Qld,9,2024,Thursday,Motorcycle rider
20245150,WA,9,2024,Thursday,Passenger
20243106,Qld,9,2024,Thursday,Pedestrian
20242098,Vic,9,2024,Thursday,Motorcycle rider
20241179,NSW,9,2024,Thursday,Motorcycle rider
20242070,Vic,9,2024,Thursday,Driver
20243261,Qld,9,2024,Thursday,Motorcycle rider
20243227,Qld,9,2024,Thursday,Driver
20242243,Vic,9,2024,Thursday,Pedal cyclist
20242102,Vic,9,2024,Thursday,Driver
20245165,WA,9,2024,Thursday,Passenger
20241109,NSW,9,2024,Thursday,Driver
20243187,Qld,9,2024,Tuesday,Pedestrian
20245028,WA,9,2024,Tuesday,Driver
20241301,NSW,9,2024,Tuesday,Motorcycle rider
20243135,Qld,9,2024,Tuesday,Driver
20245166,WA,9,2024,Tuesday,Motorcycle rider
20245110,WA,9,2024,Tuesday,Driver
20241248,NSW,9,2024,Wednesday,Driver
20245030,WA,9,2024,Wednesday,Driver
20243268,Qld,9,2024,Wednesday,Driver
20242071,Vic,9,2024,Wednesday,Motorcycle rider
20241020,NSW,9,2024,Wednesday,Motorcycle rider
20241294,NSW,9,2024,Wednesday,Pedestrian
20241304,NSW,9,2024,Wednesday,Driver
20245112,WA,9,2024,Wednesday,Passenger
20242123,Vic,9,2024,Wednesday,Pedestrian
20243197,Qld,9,2024,Wednesday,Unknown
20242144,Vic,9,2024,Wednesday,Pedestrian
20241199,NSW,9,2024,Wednesday,Driver
20241199,NSW,9,2024,Wednesday,Passenger
20243066,Qld,8,2024,Friday,Passenger
20243233,Qld,8,2024,Friday,Driver
20243203,Qld,8,2024,Friday,Driver
20242209,Vic,8,2024,Friday,Driver
20242056,Vic,8,2024,Friday,Pedestrian
20245152,WA,8,2024,Friday,Driver
20242130,Vic,8,2024,Friday,Motorcycle rider
20243109,Qld,8,2024,Friday,Driver
20243109,Qld,8,2024,Friday,Passenger
20243010,Qld,8,2024,Friday,Driver
20247035,NT,8,2024,Friday,Other/-9
20243181,Qld,8,2024,Friday,Motorcycle rider
20246018,Tas,8,2024,Friday,Driver
20241071,NSW,8,2024,Friday,Pedestrian
20241186,NSW,8,2024,Friday,Pedestrian
20243078,Qld,8,2024,Friday,Motorcycle rider
20241223,NSW,8,2024,Friday,Pedestrian
20245136,WA,8,2024,Friday,Pedestrian
20241221,NSW,8,2024,Friday,Driver
20241143,NSW,8,2024,Friday,Driver
20243242,Qld,8,2024,Friday,Driver
20247031,NT,8,2024,Friday,Motorcycle rider
20242189,Vic,8,2024,Monday,Driver
20245102,WA,8,2024,Monday,Driver
20242170,Vic,8,2024,Monday,Driver
20243043,Qld,8,2024,Monday,Driver
20241140,NSW,8,2024,Monday,Driver
20244063,SA,8,2024,Monday,Motorcycle rider
20245010,WA,8,2024,Monday,Driver
20241131,NSW,8,2024,Monday,Motorcycle rider
20245019,WA,8,2024,Monday,Driver
20242172,Vic,8,2024,Monday,Pedal cyclist
20241111,NSW,8,2024,Monday,Driver
20242055,Vic,8,2024,Monday,Pedestrian
20241017,NSW,8,2024,Monday,Motorcycle pillion passenger
20244067,SA,8,2024,Monday,Pedestrian
20246024,Tas,8,2024,Saturday,Pedestrian
20241254,NSW,8,2024,Saturday,Motorcycle pillion passenger
20241254,NSW,8,2024,Saturday,Motorcycle rider
20247004,NT,8,2024,Saturday,Driver
20243011,Qld,8,2024,Saturday,Motorcycle rider
20245147,WA,8,2024,Saturday,Driver
20246011,Tas,8,2024,Saturday,Driver
20242177,Vic,8,2024,Saturday,Pedestrian
20241127,NSW,8,2024,Saturday,Driver
20241210,NSW,8,2024,Saturday,Passenger
20242132,Vic,8,2024,Saturday,Driver
20242132,Vic,8,2024,Saturday,Passenger
20242184,Vic,8,2024,Saturday,Passenger
20241253,NSW,8,2024,Saturday,Driver
20243024,Qld,8,2024,Saturday,Motorcycle rider
20245058,WA,8,2024,Saturday,Passenger
20245058,WA,8,2024,Saturday,Passenger
20245058,WA,8,2024,Saturday,Passenger
20242224,Vic,8,2024,Saturday,Driver
20243031,Qld,8,2024,Sunday,Driver
20242069,Vic,8,2024,Sunday,Motorcycle rider
20245076,WA,8,2024,Sunday,Driver
20243156,Qld,8,2024,Sunday,Motorcycle rider
20242251,Vic,8,2024,Sunday,Pedestrian
20244034,SA,8,2024,Sunday,Pedal cyclist
20242090,Vic,8,2024,Sunday,Motorcycle rider
20243231,Qld,8,2024,Sunday,Passenger
20243231,Qld,8,2024,Sunday,Passenger
20243231,Qld,8,2024,Sunday,Passenger
20243231,Qld,8,2024,Sunday,Passenger
20242194,Vic,8,2024,Sunday,Driver
20245085,WA,8,2024,Sunday,Driver
20243142,Qld,8,2024,Thursday,Driver
20242043,Vic,8,2024,Thursday,Pedal cyclist
20243124,Qld,8,2024,Thursday,Driver
20244007,SA,8,2024,Thursday,Motorcycle rider
20242060,Vic,8,2024,Thursday,Pedestrian
20243104,Qld,8,2024,Thursday,Pedestrian
20244041,SA,8,2024,Thursday,Driver
20247043,NT,8,2024,Thursday,Pedestrian
20246026,Tas,8,2024,Thursday,Driver
20243021,Qld,8,2024,Tuesday,Driver
20245140,WA,8,2024,Tuesday,Driver
20242155,Vic,8,2024,Tuesday,Driver
20242032,Vic,8,2024,Tuesday,Pedestrian
20241285,NSW,8,2024,Tuesday,Motorcycle rider
20245011,WA,8,2024,Tuesday,Motorcycle rider
20244066,SA,8,2024,Tuesday,Pedestrian
20242064,Vic,8,2024,Tuesday,Pedal cyclist
20242164,Vic,8,2024,Tuesday,Motorcycle rider
20244035,SA,8,2024,Tuesday,Driver
20242252,Vic,8,2024,Wednesday,Driver
20243018,Qld,8,2024,Wednesday,Motorcycle rider
20242086,Vic,8,2024,Wednesday,Motorcycle rider
20243217,Qld,8,2024,Wednesday,Pedestrian
20243251,Qld,8,2024,Wednesday,Passenger
20243058,Qld,8,2024,Wednesday,Passenger
20245053,WA,8,2024,Wednesday,Driver
20247038,NT,8,2024,Wednesday,Pedestrian
20244046,SA,8,2024,Wednesday,Driver
20245014,WA,8,2024,Wednesday,Passenger
20243085,Qld,7,2024,Friday,Pedestrian
20244039,SA,7,2024,Friday,Driver
20243240,Qld,7,2024,Friday,Driver
20247017,NT,7,2024,Friday,Driver
20247017,NT,7,2024,Friday,Driver
20247049,NT,7,2024,Friday,Passenger
20246002,Tas,7,2024,Friday,Driver
20246002,Tas,7,2024,Friday,Passenger
20242099,Vic,7,2024,Friday,Passenger
20242099,Vic,7,2024,Friday,Driver
20247036,NT,7,2024,Friday,Passenger
20247036,NT,7,2024,Friday,Passenger
20243063,Qld,7,2024,Friday,Motorcycle rider
20241176,NSW,7,2024,Friday,Motorcycle rider
20247022,NT,7,2024,Friday,Driver
20241086,NSW,7,2024,Friday,Pedestrian
20241224,NSW,7,2024,Friday,Passenger
20241265,NSW,7,2024,Monday,Motorcycle rider
20241202,NSW,7,2024,Monday,Pedestrian
20245052,WA,7,2024,Monday,Driver
20245064,WA,7,2024,Monday,Driver
20246023,Tas,7,2024,Monday,Driver
20241293,NSW,7,2024,Monday,Driver
20241299,NSW,7,2024,Monday,Driver
20244078,SA,7,2024,Monday,Pedestrian
20243164,Qld,7,2024,Monday,Pedestrian
20242201,Vic,7,2024,Monday,Motorcycle rider
20245117,WA,7,2024,Monday,Pedestrian
20241307,NSW,7,2024,Monday,Driver
20242074,Vic,7,2024,Monday,Driver
20242074,Vic,7,2024,Monday,Driver
20241243,NSW,7,2024,Monday,Driver
20241243,NSW,7,2024,Monday,Driver
20247034,NT,7,2024,Monday,Pedestrian
20241260,NSW,7,2024,Saturday,Driver
20243004,Qld,7,2024,Saturday,Driver
20246014,Tas,7,2024,Saturday,Motorcycle rider
20246014,Tas,7,2024,Saturday,Motorcycle rider
20242024,Vic,7,2024,Saturday,Driver
20245105,WA,7,2024,Saturday,Driver
20243169,Qld,7,2024,Saturday,Motorcycle rider
20243081,Qld,7,2024,Saturday,Driver
20243081,Qld,7,2024,Saturday,Driver
20242169,Vic,7,2024,Saturday,Driver
20242119,Vic,7,2024,Saturday,Driver
